Image_Name,Orig_Image_Name,Category,Alt,Type,Caption,URL_Image,URL_Info
image_0663,euh07045.png,Nazis and National Socialism,Volkischer Beobachter. Nazi newspaper.,20th c German Journalistic Document,Nazi | Volkischer Beobachter. Nazi newspaper. | 1937 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=37
image_0664,muni9248.png,Nazis and National Socialism,View of Rosenstrasse in Munich in March 1936.,20th c German Documentary Photography,NAZI Anonymous | View of Rosenstrasse in Munich in March 1936. | 1936 | German | Documentary | Â©Kathleen Cohen | muni9248,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=38
image_0665,war02080.png,Nazis and National Socialism,WWII. Hitler Invades Poland.,20th c German Photography,GERMAN | WWII. Hitler Invades Poland. | 1939 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=39
image_0666,nyne2065.png,Nazis and National Socialism,Hitler enters Vienna after the Anschluss.,20th c German Documentary Photography,GERMAN PHOTOGRAPHER Anonymous|Hitler enters Vienna after the Anschluss. |Documentary|1938|German|Â©Kathleen Cohen|,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=40
image_0667,judw0144.png,Nazis and National Socialism,The March into Austria: Hitler enters Vienna in 1938.,20th c German Nazi Photography,NAZI | The March into Austria: Hitler enters Vienna in 1938.. | 1938 | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=41
image_0668,euh07043.png,Nazis and National Socialism,Adolph Hitler.,20th c German Graphic Arts,ERLER Fritz | Adolph Hitler. | c. 1930 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=42
image_0669,berh5636.png,Nazis and National Socialism,"Adolf Hitler, Joseph Goebbels, & Adolf Ziegler view Degenerate Art exhibition.",20th c German Documentary Photography,"""NAZI Anonymous |Adolf Hitler, Joseph Goebbels, & Adolf Ziegler view Degenerate Art exhibition. | 1937 | German | Documentary | Â©Kathleen Cohen | berh5636""",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=43
image_0670,turi9082.png,Nazis and National Socialism,Photographs of Hitler & Nazi soldiers.,20th c German Journalistic Document,NAZI Anonymous | Photographs of Hitler and Nazi soldiers.| c. 1933-1939 | German | Journalist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=44
image_0671,nyne2054.png,Nazis and National Socialism,Hitler and followers.,20th c German Documentary Photography,GERMAN PHOTOGRAPHER Anonymous|Hitler and followers. |Documentary|c. 1936-1940|German|Â©Kathleen Cohen|,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=45
image_0672,muni9226.png,Nazis and National Socialism,Signing of the Munich Accord.,20th c German Documentary Photography,HOFFMANN Heinrich | Signing of the Munich Accord. | 1938 | German | Documentary | Â©Kathleen Cohen | muni9226,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=46
image_0673,judw0140.png,Nazis and National Socialism,Hitler at a Nazi rally.,20th c German Nazi Photography,NAZI | Hitler at a Nazi rally. | c. 1935-1940 | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=47
image_0674,judw0145.png,Nazis and National Socialism,Portrait of Hitler.,20th c German Nazi Graphic Arts,WERNER Karl | Portrait of Hitler. | | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=4,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=48
image_0675,judw0143.png,Nazis and National Socialism,Referendum on annexation of Austria April 10 1938.,20th c German Nazi Graphic Design,NAZI | Referendum on annexation of Austria April 10 1938. | 1938 | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=49
image_0676,doc00005.png,Nazis and National Socialism,NPS: Our Press.,20th c German Nazi Graphic Design,Nazi | NPS: Our Press. | 1930-45 | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=50
image_0677,euh07047.png,Nazis and National Socialism,Hitlerjunge Quex. Nazi movie poster.,20th c German Nazi Graphic Design,TRIEB Siegfried Karl | Hitlerjunge Quex. Nazi movie poster. | 1933 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=51
image_0678,berh5656.png,Nazis and National Socialism,Het joodsche Komplot tegen Europa! (The Jewish Plot Against Europe).,20th c Dutch Nazi Graphic Design,NAZI Anonymous |Het joodsche Komplot tegen Europa! (The Jewish Plot Against Europe). | c. 1941 | Dutch | Nazi | Â©Kathleen Cohen | berh5656,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=52
image_0679,muni9236.png,Nazis and National Socialism,Bayern Der Bolschewik Geht Um! Hinaus Mit Ihm am wahltag! Bayerische Volkspartei,20th c German Political Graphic Design,KEIMEL Hermann | Bayern Der Bolschewik Geht Um! Hinaus Mit Ihm am wahltag! Bayerische Volkspartei. | 1919 | German | Political | Â©Kathleen Cohen | muni9236,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=53
image_0680,muni9261.png,Nazis and National Socialism,Der Bolschewismus: Grosse antibolschewistische Schau.,20th c German Nazi Graphic Design,ESCHLE Max | Der Bolschewismus: Grosse antibolschewistische Schau. | 1936 | German | Nazi | Â©Kathleen Cohen | muni9261,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=54
image_0681,berh5664.png,Nazis and National Socialism,La Grande Croisade. LÃ©gion des Volontaires FranÃ§ais contre le Bolchevisme.,20th c German Nazi Graphic Design,NAZI Anonymous |La Grande Croisade. LÃ©gion des Volontaires FranÃ§ais contre le Bolchevisme. | 1942 | German | Nazi | Â©Kathleen Cohen | berh5664,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=55
image_0682,berh5653.png,Nazis and National Socialism,Englands Schuld. Illustrierter Beobachter. Sondernummer.,20th c German Satirical Graphic Design,NAZI Anonymous |Englands Schuld. Illustrierter Beobachter. Sondernummer. | 1940 | German | Satirical | Â©Kathleen Cohen | berh5653,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=56
image_0683,judw0172.png,Nazis and National Socialism,Des Liberateurs? La Liberation! Par l'Arme du Crime.,20th c German Popular Culture Graphic Design,NAZI | Des Liberateurs? La Liberation! Par l'Arme du Crime. | c. 1943 | German | Popular Culture,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=57
image_0684,berh5655.png,Nazis and National Socialism,Bomben auf Engeland. Kleine Kriegshefte no. 8.,20th c German Military Graphic Design,NAZI Anonymous |Bomben auf Engeland. Kleine Kriegshefte no. 8. | c. 1942 | German | Military | Â©Kathleen Cohen | berh5655,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=58
image_0685,berh5592.png,Nazis and National Socialism,Der Marxismus ist der Schutzengel des Kapitalismus.,20th c German Nazi Graphic Design,NAZI Anonymous |Der Marxismus ist der Schutzengel des Kapitalismus. | 1933 | German | Nazi | Â©Kathleen Cohen | berh5592,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=59
image_0686,euh07054.png,Nazis and National Socialism,With our flag is victory. Nazi poster.,20th c German Graphic Design,Nazi | With our flag is victory. Nazi poster. | 1944 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=5,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=60
image_0687,berh5650.png,Nazis and National Socialism,"Anti-fascist poster. GÃ¶ring, Goebbels, & Hitler as Apocalyptic riders.",20th c Dutch Satirical Graphic Arts,"""JORDAAN Leendert Jurriaan |Anti-fascist poster. GÃ¶ring, Goebbels, & Hitler as Apocalyptic riders. | c. 1940-1945 | Dutch | Satirical | Â©Kathleen Cohen | berh5650""",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=61
image_0688,berh5582.png,Nazis and National Socialism,Das dritte Reich? NEIN! (The Third Reich? NO!).,20th c German Political Graphic Design,MARCUS Manfred |Das dritte Reich? NEIN! (The Third Reich? NO!). | 1932 | German | Political | Â©Kathleen Cohen | berh5582,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=62
image_0689,berh5654.png,Nazis and National Socialism,Target with anti-British caricatures.,20th c German Satirical Graphic Arts,NAZI Anonymous |Target with anti-British caricatures. | 1940 | German | Satirical | Â©Kathleen Cohen | berh5654,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=63
image_0690,euh07035.png,Nazis and National Socialism,Nazi commercial sign for Riebeck.,20th c German Nazi Graphic Design,RIEBECK ADVERTISING | Nazi commercial sign for Riebeck. | 20 c | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=64
image_0691,euh07053.png,Nazis and National Socialism,War in the West. Nazi movie poster.,20th c German Graphic Design,PEWAS Peter | War in the West. Nazi movie poster. | 1941 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=65
image_0692,euh07046.png,Nazis and National Socialism,Shield Master Reich's Minister Goebbels. Nazi poster.,20th c German Graphic Design,Nazi | Shield Master Reich's Minister Goebbels. Nazi poster. | 1937 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=66
image_0693,muni9270.png,Nazis and National Socialism,Das grÃ¶ssere Opfer (The Greater Sacrifice). Small version.,20th c German Social Realist Painting,REICH Adolf | Das grÃ¶ssere Opfer (The Greater Sacrifice). Small version. | 1943 | German | Social Realist | Â©Kathleen Cohen | muni9270,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=67
image_0694,euh07051.png,Nazis and National Socialism,International Automobile Show. Nazi poster.,20th c German Graphic Design,Nazi | International Automobile Show. Nazi poster. | 1934 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=68
image_0695,euh07050.png,Nazis and National Socialism,Autobahn. Nazi poster.,20th c German Nazi Graphic Design,Nazi | Autobahn. Nazi poster. | 1935 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=69
image_0696,war01050.png,Nazis and National Socialism,Nazi Posters: Freedom through the WHW.,20th c German Nazi Graphic Design,GERMAN | Nazi Posters: Freedom through the WHW. | 1937-1938 | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=70
image_0697,euh07039.png,Nazis and National Socialism,We The Workers are Awakened. Nazi poster.,20th c German Graphic Design,Nazi | We The Workers are Awakened. Nazi poster. | 1932 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=71
image_0698,muni9260.png,Nazis and National Socialism,Ausstellung SchÃ¶nheit der Arbeit und die Arbeit in der Kunst.,20th c German Nazi Graphic Design,NAZI Anonymous | Ausstellung SchÃ¶nheit der Arbeit und die Arbeit in der Kunst. | 1937 | German | Nazi | Â©Kathleen Cohen | muni9260,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=6,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=72
image_0699,jud02062.png,Nazis and National Socialism,Nazi sign: We must free the German Nation of Poles; Russians; Jews and Gypsies.,20th c German Nazi Document,GERMAN | Nazi sign: We must free the German Nation of Poles; Russians; Jews and Gypsies. | c. 1940-1945 | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=7,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=73
image_0700,muni9241.png,Nazis and National Socialism,Proklamation an das deutsche Volk! (Munich Putsch leaflet).,20th c German Nazi Document,NAZI Anonymous | Proklamation an das deutsche Volk! (Munich Putsch leaflet). | 1923 | German | Nazi | Â©Kathleen Cohen | muni9241,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=7,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=74
image_0701,muni9221.png,Nazis and National Socialism,Der Stahlhelm. 10 Reichsfrontsoldatentag MÃ¼nchen. 1 und 2 Juni 1929.,20th c German Political Graphic Design,HOHLWEIN Ludwig | Der Stahlhelm. 10 Reichsfrontsoldatentag MÃ¼nchen. 1 und 2 Juni 1929. | 1929 | German | Political | Â©Kathleen Cohen | muni9221,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=7,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=75
image_0702,muni9215.png,Nazis and National Socialism,Und Du? (And you?).,20th c German Political Graphic Design,HOHLWEIN Ludwig | Und Du? (And you?). | 1929 | German | Political | Â©Kathleen Cohen | muni9215,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=7,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=76
image_0703,war01052.png,Nazis and National Socialism,Nazi Helmet.,20th c German Nazi Industrial Arts,GERMAN | Nazi Helmet. | 1945 | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=7,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=77
image_0704,war01051.png,Nazis and National Socialism,Nazi Spirit Shirt. Bernan Bund Model.,20th c German Nazi Textiles,GERMAN | Nazi Spirit Shirt. Bernan Bund Model. | | German | Nazi,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222199%22&sort=0&page=7,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222199%22&sort=0&page=78
